departamento,codigo_departamento,municipio,codigo_municipio,poblacion,fecha,eventos,Date_reported,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
ALTA VERAPAZ,16,SAN CRISTOBAL VERAPAZ,1603,79308,2020-08-31,1,2020-08-31,233,73912,12,2740
QUETZALTENANGO,9,SALCAJA,902,20851,2020-08-31,1,2020-08-31,233,73912,12,2740
PETEN,17,EL CHAL,1714,15225,2020-08-31,1,2020-08-31,233,73912,12,2740
PETEN,17,SAYAXCHE,1710,97003,2020-08-31,1,2020-08-31,233,73912,12,2740
CHIQUIMULA,20,ESQUIPULAS,2007,55723,2020-08-31,1,2020-08-31,233,73912,12,2740
SAN MARCOS,12,EL QUETZAL,1220,25475,2020-08-31,1,2020-08-31,233,73912,12,2740
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-13,4,2020-09-13,649,81658,20,2949
GUATEMALA,1,MIXCO,108,494561,2020-09-13,1,2020-09-13,649,81658,20,2949
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-13,1,2020-09-13,649,81658,20,2949
SOLOLA,7,SANTA CATARINA IXTAHUACAN,706,60200,2020-09-13,1,2020-09-13,649,81658,20,2949
SOLOLA,7,SANTIAGO ATITLAN,719,44025,2020-09-13,1,2020-09-13,649,81658,20,2949
SOLOLA,7,SOLOLA,701,98886,2020-09-13,1,2020-09-13,649,81658,20,2949
PETEN,17,SAN BENITO,1703,52439,2020-09-13,1,2020-09-13,649,81658,20,2949
ALTA VERAPAZ,16,COBAN,1601,224109,2020-09-13,2,2020-09-13,649,81658,20,2949
SUCHITEPEQUEZ,10,SANTO DOMINGO SUCHITEPEQUEZ,1006,48188,2020-09-13,1,2020-09-13,649,81658,20,2949
ALTA VERAPAZ,16,SANTA CRUZ VERAPAZ,1602,34981,2020-09-13,1,2020-09-13,649,81658,20,2949
IZABAL,18,MORALES,1804,106156,2020-09-13,1,2020-09-13,649,81658,20,2949
CHIMALTENANGO,4,EL TEJAR,416,22618,2020-09-13,1,2020-09-13,649,81658,20,2949
SOLOLA,7,PANAJACHEL,710,15840,2020-09-13,1,2020-09-13,649,81658,20,2949
ALTA VERAPAZ,16,SAN CRISTOBAL VERAPAZ,1603,79308,2020-09-13,1,2020-09-13,649,81658,20,2949
IZABAL,18,LOS AMATES,1805,63841,2020-09-13,1,2020-09-13,649,81658,20,2949
SAN MARCOS,12,EL RODEO,1214,19080,2020-09-13,1,2020-09-13,649,81658,20,2949
PETEN,17,SAN LUIS,1709,76128,2020-09-13,1,2020-09-13,649,81658,20,2949
HUEHUETENANGO,13,BARILLAS,1326,122466,2020-09-13,1,2020-09-13,649,81658,20,2949
JUTIAPA,22,JALPATAGUA,2212,30912,2020-09-13,1,2020-09-13,649,81658,20,2949
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-14,5,2020-09-14,251,81909,8,2957
GUATEMALA,1,FRAIJANES,113,61664,2020-09-14,1,2020-09-14,251,81909,8,2957
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-09-14,1,2020-09-14,251,81909,8,2957
ZACAPA,19,ZACAPA,1901,65730,2020-09-14,1,2020-09-14,251,81909,8,2957
GUATEMALA,1,MIXCO,108,494561,2020-09-14,1,2020-09-14,251,81909,8,2957
SAN MARCOS,12,MALACATAN,1215,108134,2020-09-14,1,2020-09-14,251,81909,8,2957
GUATEMALA,1,AMATITLAN,114,147604,2020-09-14,1,2020-09-14,251,81909,8,2957
RETALHULEU,11,RETALHULEU,1101,108405,2020-09-14,1,2020-09-14,251,81909,8,2957
SOLOLA,7,SANTIAGO ATITLAN,719,44025,2020-09-14,1,2020-09-14,251,81909,8,2957
SAN MARCOS,12,SAN MARCOS,1201,48644,2020-09-14,1,2020-09-14,251,81909,8,2957
QUETZALTENANGO,9,CONCEPCION CHIQUIRICHAPA,911,20245,2020-09-14,1,2020-09-14,251,81909,8,2957
SAN MARCOS,12,SAN PEDRO SACATEPEQUEZ,1202,84350,2020-09-14,1,2020-09-14,251,81909,8,2957
QUETZALTENANGO,9,LA ESPERANZA,923,24199,2020-09-14,1,2020-09-14,251,81909,8,2957
PETEN,17,LAS CRUCES,1713,37915,2020-09-14,1,2020-09-14,251,81909,8,2957
ESCUINTLA,5,SAN VICENTE PACAYA,512,17923,2020-09-14,1,2020-09-14,251,81909,8,2957
CHIMALTENANGO,4,EL TEJAR,416,22618,2020-09-14,1,2020-09-14,251,81909,8,2957
QUETZALTENANGO,9,CABRICAN,906,27307,2020-09-14,1,2020-09-14,251,81909,8,2957
QUETZALTENANGO,9,SAN MATEO,910,8658,2020-09-14,1,2020-09-14,251,81909,8,2957
PETEN,17,POPTUN,1712,66883,2020-09-14,1,2020-09-14,251,81909,8,2957
PETEN,17,SAN LUIS,1709,76128,2020-09-14,1,2020-09-14,251,81909,8,2957
HUEHUETENANGO,13,BARILLAS,1326,122466,2020-09-14,1,2020-09-14,251,81909,8,2957
PETEN,17,SAN JOSE,1702,7103,2020-09-14,1,2020-09-14,251,81909,8,2957
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-15,2,2020-09-15,263,82172,15,2972
ALTA VERAPAZ,16,SAN PEDRO CARCHA,1609,248880,2020-09-15,1,2020-09-15,263,82172,15,2972
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-09-15,2,2020-09-15,263,82172,15,2972
CHIQUIMULA,20,CHIQUIMULA,2001,117014,2020-09-15,1,2020-09-15,263,82172,15,2972
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-15,3,2020-09-15,263,82172,15,2972
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-09-15,1,2020-09-15,263,82172,15,2972
SAN MARCOS,12,SAN MARCOS,1201,48644,2020-09-15,1,2020-09-15,263,82172,15,2972
IZABAL,18,LIVINGSTON,1802,79360,2020-09-15,1,2020-09-15,263,82172,15,2972
PETEN,17,SAN BENITO,1703,52439,2020-09-15,1,2020-09-15,263,82172,15,2972
SACATEPEQUEZ,3,JOCOTENANGO,302,23160,2020-09-15,1,2020-09-15,263,82172,15,2972
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-09-15,1,2020-09-15,263,82172,15,2972
ZACAPA,19,USUMATLAN,1906,13071,2020-09-15,1,2020-09-15,263,82172,15,2972
ZACAPA,19,LA UNION,1909,38270,2020-09-15,1,2020-09-15,263,82172,15,2972
SOLOLA,7,NAHUALA,705,91523,2020-09-15,1,2020-09-15,263,82172,15,2972
QUETZALTENANGO,9,CAJOLA,907,18896,2020-09-15,1,2020-09-15,263,82172,15,2972
BAJA VERAPAZ,15,GRANADOS,1505,14380,2020-09-15,1,2020-09-15,263,82172,15,2972
QUICHE,14,SAN MIGUEL USPANTAN,1415,72955,2020-09-15,1,2020-09-15,263,82172,15,2972
BAJA VERAPAZ,15,EL CHOL,1506,10229,2020-09-15,1,2020-09-15,263,82172,15,2972
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-16,2,2020-09-16,512,82684,12,2984
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-09-16,2,2020-09-16,512,82684,12,2984
CHIQUIMULA,20,CHIQUIMULA,2001,117014,2020-09-16,1,2020-09-16,512,82684,12,2984
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-09-16,1,2020-09-16,512,82684,12,2984
CHIMALTENANGO,4,TECPAN GUATEMALA,406,108893,2020-09-16,2,2020-09-16,512,82684,12,2984
QUETZALTENANGO,9,EL PALMAR,919,30973,2020-09-16,1,2020-09-16,512,82684,12,2984
GUATEMALA,1,SAN JOSE PINULA,103,87912,2020-09-16,1,2020-09-16,512,82684,12,2984
QUETZALTENANGO,9,LA ESPERANZA,923,24199,2020-09-16,1,2020-09-16,512,82684,12,2984
IZABAL,18,MORALES,1804,106156,2020-09-16,1,2020-09-16,512,82684,12,2984
SUCHITEPEQUEZ,10,SAMAYAC,1008,26350,2020-09-16,1,2020-09-16,512,82684,12,2984
PETEN,17,SAYAXCHE,1710,97003,2020-09-16,1,2020-09-16,512,82684,12,2984
QUETZALTENANGO,9,GENOVA,921,45162,2020-09-16,1,2020-09-16,512,82684,12,2984
TOTONICAPAN,8,MOMOSTENANGO,805,136909,2020-09-16,1,2020-09-16,512,82684,12,2984
PETEN,17,MELCHOR DE MENCOS,1711,30017,2020-09-16,1,2020-09-16,512,82684,12,2984
ZACAPA,19,ESTANZUELA,1902,10859,2020-09-16,1,2020-09-16,512,82684,12,2984
RETALHULEU,11,SAN SEBASTIAN,1102,30444,2020-09-16,1,2020-09-16,512,82684,12,2984
ZACAPA,19,SAN JORGE,1911,13384,2020-09-16,1,2020-09-16,512,82684,12,2984
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-17,1,2020-09-17,240,82924,25,3009
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-09-17,1,2020-09-17,240,82924,25,3009
GUATEMALA,1,VILLA NUEVA,115,464528,2020-09-17,1,2020-09-17,240,82924,25,3009
GUATEMALA,1,MIXCO,108,494561,2020-09-17,1,2020-09-17,240,82924,25,3009
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-17,2,2020-09-17,240,82924,25,3009
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-09-17,1,2020-09-17,240,82924,25,3009
SAN MARCOS,12,SAN PEDRO SACATEPEQUEZ,1202,84350,2020-09-17,1,2020-09-17,240,82924,25,3009
IZABAL,18,MORALES,1804,106156,2020-09-17,1,2020-09-17,240,82924,25,3009
JALAPA,21,JALAPA,2101,188522,2020-09-17,2,2020-09-17,240,82924,25,3009
SANTA ROSA,6,TAXISCO,609,36117,2020-09-17,1,2020-09-17,240,82924,25,3009
BAJA VERAPAZ,15,SAN MIGUEL CHICAJ,1502,35895,2020-09-17,1,2020-09-17,240,82924,25,3009
SOLOLA,7,NAHUALA,705,91523,2020-09-17,1,2020-09-17,240,82924,25,3009
JUTIAPA,22,ASUNCION MITA,2205,51770,2020-09-17,1,2020-09-17,240,82924,25,3009
SAN MARCOS,12,SAN MIGUEL IXTAHUACAN,1205,51975,2020-09-17,1,2020-09-17,240,82924,25,3009
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-18,1,2020-09-18,740,83664,27,3036
GUATEMALA,1,FRAIJANES,113,61664,2020-09-18,1,2020-09-18,740,83664,27,3036
ZACAPA,19,ZACAPA,1901,65730,2020-09-18,1,2020-09-18,740,83664,27,3036
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-09-18,1,2020-09-18,740,83664,27,3036
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-18,2,2020-09-18,740,83664,27,3036
SAN MARCOS,12,MALACATAN,1215,108134,2020-09-18,1,2020-09-18,740,83664,27,3036
RETALHULEU,11,SAN FELIPE,1105,26191,2020-09-18,1,2020-09-18,740,83664,27,3036
SOLOLA,7,SOLOLA,701,98886,2020-09-18,1,2020-09-18,740,83664,27,3036
SAN MARCOS,12,SAN PEDRO SACATEPEQUEZ,1202,84350,2020-09-18,1,2020-09-18,740,83664,27,3036
QUETZALTENANGO,9,LA ESPERANZA,923,24199,2020-09-18,3,2020-09-18,740,83664,27,3036
QUETZALTENANGO,9,SAN CARLOS SIJA,904,34866,2020-09-18,1,2020-09-18,740,83664,27,3036
PETEN,17,SAN LUIS,1709,76128,2020-09-18,1,2020-09-18,740,83664,27,3036
QUICHE,14,NEBAJ,1413,75979,2020-09-18,1,2020-09-18,740,83664,27,3036
JUTIAPA,22,EL PROGRESO,2202,25189,2020-09-18,1,2020-09-18,740,83664,27,3036
HUEHUETENANGO,13,UNION CANTINIL,1332,17393,2020-09-18,1,2020-09-18,740,83664,27,3036
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-19,3,2020-09-19,680,84344,40,3076
ESCUINTLA,5,PALIN,511,70118,2020-09-19,1,2020-09-19,680,84344,40,3076
GUATEMALA,1,MIXCO,108,494561,2020-09-19,3,2020-09-19,680,84344,40,3076
ALTA VERAPAZ,16,SAN PEDRO CARCHA,1609,248880,2020-09-19,1,2020-09-19,680,84344,40,3076
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-09-19,1,2020-09-19,680,84344,40,3076
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-19,1,2020-09-19,680,84344,40,3076
GUATEMALA,1,SAN JUAN SACATEPEQUEZ,110,276836,2020-09-19,1,2020-09-19,680,84344,40,3076
BAJA VERAPAZ,15,CUBULCO,1504,59496,2020-09-19,1,2020-09-19,680,84344,40,3076
BAJA VERAPAZ,15,RABINAL,1503,45937,2020-09-19,1,2020-09-19,680,84344,40,3076
SAN MARCOS,12,SAN PEDRO SACATEPEQUEZ,1202,84350,2020-09-19,2,2020-09-19,680,84344,40,3076
PETEN,17,DOLORES,1708,29659,2020-09-19,1,2020-09-19,680,84344,40,3076
EL PROGRESO,2,SANSARE,206,13535,2020-09-19,1,2020-09-19,680,84344,40,3076
PETEN,17,SAN BENITO,1703,52439,2020-09-19,1,2020-09-19,680,84344,40,3076
QUETZALTENANGO,9,CANTEL,914,45229,2020-09-19,1,2020-09-19,680,84344,40,3076
QUETZALTENANGO,9,SAN CARLOS SIJA,904,34866,2020-09-19,1,2020-09-19,680,84344,40,3076
QUETZALTENANGO,9,SAN MATEO,910,8658,2020-09-19,1,2020-09-19,680,84344,40,3076
BAJA VERAPAZ,15,SAN MIGUEL CHICAJ,1502,35895,2020-09-19,1,2020-09-19,680,84344,40,3076
SAN MARCOS,12,LA REFORMA,1221,23394,2020-09-19,1,2020-09-19,680,84344,40,3076
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-20,2,2020-09-20,808,85152,29,3105
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-09-20,1,2020-09-20,808,85152,29,3105
ZACAPA,19,ZACAPA,1901,65730,2020-09-20,1,2020-09-20,808,85152,29,3105
GUATEMALA,1,VILLA NUEVA,115,464528,2020-09-20,1,2020-09-20,808,85152,29,3105
GUATEMALA,1,MIXCO,108,494561,2020-09-20,1,2020-09-20,808,85152,29,3105
ALTA VERAPAZ,16,SAN PEDRO CARCHA,1609,248880,2020-09-20,1,2020-09-20,808,85152,29,3105
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-20,1,2020-09-20,808,85152,29,3105
RETALHULEU,11,SAN FELIPE,1105,26191,2020-09-20,1,2020-09-20,808,85152,29,3105
SOLOLA,7,SOLOLA,701,98886,2020-09-20,1,2020-09-20,808,85152,29,3105
QUETZALTENANGO,9,FLORES COSTA CUCA,922,23851,2020-09-20,1,2020-09-20,808,85152,29,3105
ALTA VERAPAZ,16,COBAN,1601,224109,2020-09-20,1,2020-09-20,808,85152,29,3105
SUCHITEPEQUEZ,10,SANTA BARBARA,1015,27567,2020-09-20,1,2020-09-20,808,85152,29,3105
ALTA VERAPAZ,16,CHISEC,1613,104428,2020-09-20,1,2020-09-20,808,85152,29,3105
PETEN,17,SAN LUIS,1709,76128,2020-09-20,1,2020-09-20,808,85152,29,3105
PETEN,17,SAN JOSE,1702,7103,2020-09-20,1,2020-09-20,808,85152,29,3105
HUEHUETENANGO,13,SAN JUAN IXCOY,1323,30205,2020-09-20,1,2020-09-20,808,85152,29,3105
GUATEMALA,1,SAN PEDRO SACATEPEQUEZ,109,54623,2020-09-21,1,2020-09-21,292,85444,14,3119
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-21,3,2020-09-21,292,85444,14,3119
ESCUINTLA,5,ESCUINTLA,501,166078,2020-09-21,1,2020-09-21,292,85444,14,3119
GUATEMALA,1,MIXCO,108,494561,2020-09-21,1,2020-09-21,292,85444,14,3119
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-21,2,2020-09-21,292,85444,14,3119
GUATEMALA,1,SAN JUAN SACATEPEQUEZ,110,276836,2020-09-21,1,2020-09-21,292,85444,14,3119
QUICHE,14,CHICHICASTENANGO,1406,148943,2020-09-21,1,2020-09-21,292,85444,14,3119
GUATEMALA,1,SANTA CATARINA PINULA,102,86150,2020-09-21,1,2020-09-21,292,85444,14,3119
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-09-21,1,2020-09-21,292,85444,14,3119
GUATEMALA,1,SAN JOSE PINULA,103,87912,2020-09-21,1,2020-09-21,292,85444,14,3119
SAN MARCOS,12,SAN PEDRO SACATEPEQUEZ,1202,84350,2020-09-21,1,2020-09-21,292,85444,14,3119
ZACAPA,19,RIO HONDO,1903,23030,2020-09-21,1,2020-09-21,292,85444,14,3119
SACATEPEQUEZ,3,JOCOTENANGO,302,23160,2020-09-21,1,2020-09-21,292,85444,14,3119
ALTA VERAPAZ,16,COBAN,1601,224109,2020-09-21,1,2020-09-21,292,85444,14,3119
PETEN,17,SAN LUIS,1709,76128,2020-09-21,1,2020-09-21,292,85444,14,3119
QUICHE,14,SAN MIGUEL USPANTAN,1415,72955,2020-09-21,1,2020-09-21,292,85444,14,3119
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-22,2,2020-09-22,237,85681,5,3124
GUATEMALA,1,FRAIJANES,113,61664,2020-09-22,1,2020-09-22,237,85681,5,3124
ESCUINTLA,5,ESCUINTLA,501,166078,2020-09-22,1,2020-09-22,237,85681,5,3124
GUATEMALA,1,VILLA CANALES,116,165026,2020-09-22,1,2020-09-22,237,85681,5,3124
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-09-22,2,2020-09-22,237,85681,5,3124
CHIMALTENANGO,4,TECPAN GUATEMALA,406,108893,2020-09-22,1,2020-09-22,237,85681,5,3124
GUATEMALA,1,SANTA CATARINA PINULA,102,86150,2020-09-22,1,2020-09-22,237,85681,5,3124
SOLOLA,7,SOLOLA,701,98886,2020-09-22,1,2020-09-22,237,85681,5,3124
PETEN,17,DOLORES,1708,29659,2020-09-22,1,2020-09-22,237,85681,5,3124
SACATEPEQUEZ,3,PASTORES,303,19389,2020-09-22,1,2020-09-22,237,85681,5,3124
SACATEPEQUEZ,3,JOCOTENANGO,302,23160,2020-09-22,1,2020-09-22,237,85681,5,3124
SACATEPEQUEZ,3,CIUDAD VIEJA,312,40083,2020-09-22,1,2020-09-22,237,85681,5,3124
QUETZALTENANGO,9,GENOVA,921,45162,2020-09-22,1,2020-09-22,237,85681,5,3124
PETEN,17,SAN LUIS,1709,76128,2020-09-22,1,2020-09-22,237,85681,5,3124
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-23,5,2020-09-23,942,86623,13,3137
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-09-23,1,2020-09-23,942,86623,13,3137
GUATEMALA,1,VILLA NUEVA,115,464528,2020-09-23,1,2020-09-23,942,86623,13,3137
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-09-23,1,2020-09-23,942,86623,13,3137
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-23,3,2020-09-23,942,86623,13,3137
QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,909,60791,2020-09-23,1,2020-09-23,942,86623,13,3137
ALTA VERAPAZ,16,COBAN,1601,224109,2020-09-23,1,2020-09-23,942,86623,13,3137
PETEN,17,LA LIBERTAD,1705,83375,2020-09-23,1,2020-09-23,942,86623,13,3137
ZACAPA,19,CABAÑAS,1907,14440,2020-09-23,1,2020-09-23,942,86623,13,3137
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-24,3,2020-09-24,819,87442,17,3154
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-09-24,1,2020-09-24,819,87442,17,3154
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-09-24,1,2020-09-24,819,87442,17,3154
GUATEMALA,1,MIXCO,108,494561,2020-09-24,1,2020-09-24,819,87442,17,3154
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-24,4,2020-09-24,819,87442,17,3154
GUATEMALA,1,AMATITLAN,114,147604,2020-09-24,1,2020-09-24,819,87442,17,3154
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-09-24,1,2020-09-24,819,87442,17,3154
SAN MARCOS,12,AYUTLA,1217,45434,2020-09-24,1,2020-09-24,819,87442,17,3154
EL PROGRESO,2,GUASTATOYA,201,27001,2020-09-24,2,2020-09-24,819,87442,17,3154
QUICHE,14,CHICAMAN,1419,42342,2020-09-24,1,2020-09-24,819,87442,17,3154
PETEN,17,LAS CRUCES,1713,37915,2020-09-24,1,2020-09-24,819,87442,17,3154
SOLOLA,7,PANAJACHEL,710,15840,2020-09-24,1,2020-09-24,819,87442,17,3154
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-09-24,1,2020-09-24,819,87442,17,3154
PETEN,17,EL CHAL,1714,15225,2020-09-24,1,2020-09-24,819,87442,17,3154
JALAPA,21,SAN LUIS JILOTEPEQUE,2103,26170,2020-09-24,1,2020-09-24,819,87442,17,3154
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-25,4,2020-09-25,491,87933,16,3170
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-09-25,1,2020-09-25,491,87933,16,3170
GUATEMALA,1,MIXCO,108,494561,2020-09-25,2,2020-09-25,491,87933,16,3170
ALTA VERAPAZ,16,SAN PEDRO CARCHA,1609,248880,2020-09-25,1,2020-09-25,491,87933,16,3170
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-09-25,1,2020-09-25,491,87933,16,3170
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-25,1,2020-09-25,491,87933,16,3170
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-09-25,1,2020-09-25,491,87933,16,3170
GUATEMALA,1,SAN JUAN SACATEPEQUEZ,110,276836,2020-09-25,1,2020-09-25,491,87933,16,3170
QUETZALTENANGO,9,EL PALMAR,919,30973,2020-09-25,1,2020-09-25,491,87933,16,3170
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-09-25,1,2020-09-25,491,87933,16,3170
PETEN,17,SAN BENITO,1703,52439,2020-09-25,1,2020-09-25,491,87933,16,3170
SACATEPEQUEZ,3,JOCOTENANGO,302,23160,2020-09-25,1,2020-09-25,491,87933,16,3170
ZACAPA,19,GUALAN,1904,49410,2020-09-25,1,2020-09-25,491,87933,16,3170
CHIMALTENANGO,4,SAN MARTIN JILOTEPEQUE,403,92103,2020-09-25,1,2020-09-25,491,87933,16,3170
SOLOLA,7,SAN JOSE CHACAYA,702,5128,2020-09-25,1,2020-09-25,491,87933,16,3170
JUTIAPA,22,EL PROGRESO,2202,25189,2020-09-25,1,2020-09-25,491,87933,16,3170
HUEHUETENANGO,13,TODOS SANTOS CUCHUMATAN,1315,38303,2020-09-25,1,2020-09-25,491,87933,16,3170
SAN MARCOS,12,SAN JOSE OJETENAM,1224,22423,2020-09-25,1,2020-09-25,491,87933,16,3170
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-26,3,2020-09-26,945,88878,16,3186
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-09-26,1,2020-09-26,945,88878,16,3186
GUATEMALA,1,MIXCO,108,494561,2020-09-26,1,2020-09-26,945,88878,16,3186
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-09-26,1,2020-09-26,945,88878,16,3186
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-26,2,2020-09-26,945,88878,16,3186
GUATEMALA,1,CHINAUTLA,106,121721,2020-09-26,1,2020-09-26,945,88878,16,3186
RETALHULEU,11,RETALHULEU,1101,108405,2020-09-26,1,2020-09-26,945,88878,16,3186
GUATEMALA,1,SANTA CATARINA PINULA,102,86150,2020-09-26,1,2020-09-26,945,88878,16,3186
EL PROGRESO,2,SANSARE,206,13535,2020-09-26,1,2020-09-26,945,88878,16,3186
QUETZALTENANGO,9,LA ESPERANZA,923,24199,2020-09-26,1,2020-09-26,945,88878,16,3186
ESCUINTLA,5,LA GOMERA,507,51024,2020-09-26,1,2020-09-26,945,88878,16,3186
SUCHITEPEQUEZ,10,SANTO TOMAS LA UNION,1017,12569,2020-09-26,1,2020-09-26,945,88878,16,3186
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-09-26,1,2020-09-26,945,88878,16,3186
SOLOLA,7,NAHUALA,705,91523,2020-09-26,1,2020-09-26,945,88878,16,3186
JUTIAPA,22,ASUNCION MITA,2205,51770,2020-09-26,1,2020-09-26,945,88878,16,3186
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-27,3,2020-09-27,824,89702,27,3213
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-09-27,1,2020-09-27,824,89702,27,3213
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-09-27,1,2020-09-27,824,89702,27,3213
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-09-27,1,2020-09-27,824,89702,27,3213
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-09-27,1,2020-09-27,824,89702,27,3213
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-09-27,2,2020-09-27,824,89702,27,3213
SOLOLA,7,SOLOLA,701,98886,2020-09-27,1,2020-09-27,824,89702,27,3213
JUTIAPA,22,SANTA CATARINA MITA,2203,30812,2020-09-27,1,2020-09-27,824,89702,27,3213
SACATEPEQUEZ,3,SAN ANTONIO AGUAS CALIENTES,315,12438,2020-09-27,1,2020-09-27,824,89702,27,3213
QUETZALTENANGO,9,CANTEL,914,45229,2020-09-27,1,2020-09-27,824,89702,27,3213
QUICHE,14,IXCAN,1420,107265,2020-09-27,1,2020-09-27,824,89702,27,3213
ESCUINTLA,5,TIQUISATE,506,62895,2020-09-27,1,2020-09-27,824,89702,27,3213
EL PROGRESO,2,MORAZAN,202,12577,2020-09-27,1,2020-09-27,824,89702,27,3213
BAJA VERAPAZ,15,SAN MIGUEL CHICAJ,1502,35895,2020-09-27,1,2020-09-27,824,89702,27,3213
SOLOLA,7,NAHUALA,705,91523,2020-09-27,1,2020-09-27,824,89702,27,3213
GUATEMALA,1,GUATEMALA,101,1205668,2020-09-28,2,2020-09-28,390,90092,16,3229
GUATEMALA,1,VILLA CANALES,116,165026,2020-09-28,1,2020-09-28,390,90092,16,3229
SAN MARCOS,12,MALACATAN,1215,108134,2020-09-28,1,2020-09-28,390,90092,16,3229
GUATEMALA,1,AMATITLAN,114,147604,2020-09-28,1,2020-09-28,390,90092,16,3229
BAJA VERAPAZ,15,CUBULCO,1504,59496,2020-09-28,1,2020-09-28,390,90092,16,3229
SACATEPEQUEZ,3,SANTA LUCIA MILPAS ALTAS,309,17116,2020-09-28,1,2020-09-28,390,90092,16,3229
RETALHULEU,11,RETALHULEU,1101,108405,2020-09-28,1,2020-09-28,390,90092,16,3229
SAN MARCOS,12,NUEVO PROGRESO,1212,31500,2020-09-28,1,2020-09-28,390,90092,16,3229
RETALHULEU,11,SAN FELIPE,1105,26191,2020-09-28,1,2020-09-28,390,90092,16,3229
SOLOLA,7,SOLOLA,701,98886,2020-09-28,1,2020-09-28,390,90092,16,3229
PETEN,17,DOLORES,1708,29659,2020-09-28,1,2020-09-28,390,90092,16,3229
SAN MARCOS,12,TAJUMULCO,1209,62329,2020-09-28,1,2020-09-28,390,90092,16,3229
SANTA ROSA,6,TAXISCO,609,36117,2020-09-28,1,2020-09-28,390,90092,16,3229
ZACAPA,19,GUALAN,1904,49410,2020-09-28,1,2020-09-28,390,90092,16,3229
QUICHE,14,SACAPULAS,1416,54845,2020-09-28,1,2020-09-28,390,90092,16,3229
JUTIAPA,22,ASUNCION MITA,2205,51770,2020-09-28,1,2020-09-28,390,90092,16,3229
SAN MARCOS,12,TACANA,1207,81005,2020-09-28,1,2020-09-28,390,90092,16,3229
GUATEMALA,1,SAN PEDRO SACATEPEQUEZ,109,54623,2020-09-29,1,2020-09-29,171,90263,5,3234
